Type,Batch,Day,IGG,VCC,Viability,Glutamate,Ammonium,Normalized_Bolus_Feed,Temperature_setpoint,pH_setpoint
Simulation,AR25-064-011,1,6.520447086,2.931900698,97.79269979,2.992334298,0.930965471,0,36.5,7.1
Simulation,AR25-064-011,2,58.33368884,4.951063116,98.08119156,3.238906525,1.203236932,0,36.5,7.1
Simulation,AR25-064-011,3,224.8165865,7.164334095,98.41072521,3.488367767,1.56105088,0.040733198,36.5,7.1
Simulation,AR25-064-011,4,437.3334807,9.564787672,98.39082026,3.761582214,2.042883636,0,36.5,7.1
Simulation,AR25-064-011,5,819.3736544,11.77219732,98.43286965,3.974891576,2.547055806,0,35,7.1
Simulation,AR25-064-011,6,1309.39137,13.55713369,98.146012,4.278837851,3.300848296,0.051322336,35,7.1
Simulation,AR25-064-011,7,1793.431989,15.09402796,97.17431803,4.620981926,4.12782525,0,35,7.1
Simulation,AR25-064-011,8,2433.337466,16.0592425,96.22475083,4.919123319,4.902003422,0.050264143,35,7.1
Simulation,AR25-064-011,9,3041.888773,16.70157741,94.59077328,5.24954098,5.720016744,0,35,7.1
Simulation,AR25-064-011,10,3778.145524,16.73724164,93.001631,5.535800099,6.459172727,0.0442901,35,7.1
Simulation,AR25-064-011,11,4467.720364,16.43309427,90.82886317,5.851338865,7.211574212,0,35,7.1
Simulation,AR25-064-011,12,5252.59484,15.5790034,88.74970816,6.132341675,7.872225109,0.038773177,35,7.1
Simulation,AR25-064-011,13,5982.520924,14.45132918,86.24205463,6.44623833,8.526968127,0,35,7.1
Simulation,AR25-064-011,14,6785.737244,12.90656002,83.92218438,6.739346863,9.090177867,0,35,7.1
Simulation,AR25-064-012,0,75.18855,2.3579,98.9,2.8,0.7,0,36.5,7.1
Simulation,AR25-064-012,1,27.1386494,4.156352889,98.8207631,2.985891979,0.945110012,0,36.5,7.1
Simulation,AR25-064-012,2,85.89648894,6.097422798,98.83803332,3.186332788,1.251513035,0,36.5,7.1
Simulation,AR25-064-012,3,243.9725268,8.093376538,98.82599556,3.383259513,1.619173071,0.040735325,36.5,7.1
Simulation,AR25-064-012,4,431.1668287,10.16140363,98.42965608,3.601439837,2.084517763,0,36.5,7.1
Simulation,AR25-064-012,5,770.9758366,11.95601809,98.09928257,3.761376126,2.546232978,0,35,7.1
Simulation,AR25-064-012,6,1203.419969,13.29006172,97.48264876,4.017659777,3.234371475,0.051023065,35,7.1
Simulation,AR25-064-012,7,1617.973114,14.38290155,96.26040467,4.321101933,3.977092644,0,35,7.1
Simulation,AR25-064-012,8,2179.616838,14.95785786,95.1633041,4.592718268,4.65568037,0.049964311,35,7.1
Simulation,AR25-064-012,9,2707.116051,15.30282069,93.50750611,4.91002425,5.373856647,0,35,7.1
Simulation,AR25-064-012,10,3363.819588,15.1680191,92.02533504,5.197522226,6.017750338,0.043975813,35,7.1
Simulation,AR25-064-012,11,3981.56984,14.83965916,90.08794229,5.527384805,6.68664548,0,35,7.1
Simulation,AR25-064-012,12,4705.859717,14.1170248,88.35191432,5.834288603,7.283047065,0.038416076,35,7.1
Simulation,AR25-064-012,13,5391.141803,13.268214,86.27337392,6.182123909,7.897220719,0,35,7.1
Simulation,AR25-064-012,14,6166.65357,12.13166115,84.42939883,6.513994258,8.447333534,0,35,7.1
Simulation,AR25-064-014,0,85.3305,1.0745,98.9,2.8,0.72,0,36.5,7
Simulation,AR25-064-014,1,17.0764086,2.916834543,98.9276895,3.030920004,0.948198824,0,36.5,7
Simulation,AR25-064-014,2,73.42184376,5.028592268,99.14536395,3.288133207,1.256430398,0,36.5,7
Simulation,AR25-064-014,3,249.571859,7.315081391,99.40065573,3.550260292,1.649254001,0.040735325,36.5,7
Simulation,AR25-064-014,4,476.6785005,9.773293621,99.30480763,3.838078769,2.165527334,0,36.5,7
Simulation,AR25-064-014,5,878.066857,12.02624761,99.2702487,4.067771844,2.703958776,0,35,7
Simulation,AR25-064-014,6,1392.022753,13.84696652,98.90635789,4.389659973,3.492192808,0.051359992,35,7
Simulation,AR25-064-014,7,1904.352653,15.41155904,97.85655401,4.751059449,4.354124113,0,35,7
Simulation,AR25-064-014,8,2576.796962,16.39683601,96.82728929,5.069378153,5.163873133,0.050295099,35,7
Simulation,AR25-064-014,9,3221.722141,17.05157652,95.11005532,5.420579497,6.018201775,0,35,7
Simulation,AR25-064-014,10,3997.921732,17.09088742,93.43280502,5.727803647,6.794257103,0.044287871,35,7
Simulation,AR25-064-014,11,4730.499247,16.78021966,91.16507494,6.064135674,7.583934632,0,35,7
Simulation,AR25-064-014,12,5560.905101,15.90767948,88.98251217,6.36543216,8.281870528,0.038730821,35,7
Simulation,AR25-064-014,13,6338.375418,14.74767607,86.36209678,6.698800886,8.973381188,0,35,7
Simulation,AR25-064-014,14,7190.387501,13.15533998,83.91891584,7.010419159,9.572384564,0,35,7
Simulation,AR25-064-016,0,76.37926,1.1685,99.2,2.84,0.69,0,36.5,7
Simulation,AR25-064-016,1,21.07612938,3.130608466,99.28202643,3.076461435,0.940340269,0,36.5,7
Simulation,AR25-064-016,2,91.80724025,5.340261441,99.52386753,3.336050203,1.272223412,0,36.5,7
Simulation,AR25-064-016,3,282.4685539,7.694307845,99.77073706,3.59719793,1.688206116,0.040735325,36.5,7
Simulation,AR25-064-016,4,522.908959,10.18392549,99.634382,3.880805115,2.225180651,0,36.5,7
Simulation,AR25-064-016,5,935.2737237,12.42951323,99.53062865,4.10347966,2.780106526,0,35,7
Simulation,AR25-064-016,6,1456.898954,14.20492776,99.07485197,4.416230509,3.579256373,0.0513573,35,7
Simulation,AR25-064-016,7,1972.961613,15.69050008,97.91854721,4.767261253,4.445653821,0,35,7
Simulation,AR25-064-016,8,2644.93378,16.57031762,96.77753153,5.074994822,5.253141959,0.050289937,35,7
Simulation,AR25-064-016,9,3285.333818,17.10278525,94.95324156,5.4164274,6.098804288,0,35,7
Simulation,AR25-064-016,10,4053.46292,17.01420633,93.18304325,5.715679885,6.86071491,0.044278957,35,7
Simulation,AR25-064-016,11,4775.311551,16.58167062,90.8447772,6.046642044,7.632174311,0,35,7
Simulation,AR25-064-016,12,5593.423717,15.60446149,88.62014823,6.345768737,8.309634997,0.038711599,35,7
Simulation,AR25-064-016,13,6358.362148,14.36646794,85.98990072,6.680441066,8.980393603,0,35,7
Simulation,AR25-064-016,14,7198.859728,12.73004166,83.56949724,6.99684807,9.560451207,0,35,7
Simulation,AR25-064-017,0,72.87315,1.2482,98.9,2.73,0.71,0,36.5,7.2
Simulation,AR25-064-017,1,-50.0379408,2.795232426,98.80675418,2.951158199,0.881076349,0,36.5,7.2
Simulation,AR25-064-017,2,-48.39367497,4.685747289,99.00589866,3.21226236,1.129798606,0,36.5,7.2
Simulation,AR25-064-017,3,77.81471568,6.855101688,99.35287237,3.492508433,1.468040993,0.040733198,36.5,7.2
Simulation,AR25-064-017,4,264.4801085,9.320435249,99.45602398,3.812102596,1.941773411,0,36.5,7.2
Simulation,AR25-064-017,5,639.1645284,11.7131224,99.71433326,4.085565068,2.455970525,0,35,7.2
Simulation,AR25-064-017,6,1143.523505,13.80187164,99.71442602,4.460599257,3.243105771,0.0511883,35,7.2
Simulation,AR25-064-017,7,1665.784689,15.74555437,99.07057028,4.881010529,4.129833494,0,35,7.2
Simulation,AR25-064-017,8,2367.884705,17.19428397,98.45208639,5.260727442,4.991418298,0.050166368,35,7.2
Simulation,AR25-064-017,9,3062.036213,18.35998465,97.11645004,5.671680376,5.922821522,0,35,7.2
Simulation,AR25-064-017,10,3904.510808,18.9172279,95.7554593,6.033667476,6.797879371,0.044292329,35,7.2
Simulation,AR25-064-017,11,4717.362424,19.08849484,93.71032674,6.416774622,7.702955732,0,35,7.2
Simulation,AR25-064-017,12,5637.839529,18.62160343,91.63503248,6.754776924,8.525966736,0.038829152,35,7.2
Simulation,AR25-064-017,13,6510.271967,17.75708832,88.99389683,7.113870773,9.344908812,0,35,7.2
Simulation,AR25-064-017,14,7457.608981,16.3245516,86.40210082,7.440218523,10.06600971,0,35,7.2
Simulation,AR25-064-018,0,75.1713,1.1779,98.7,2.73,0.94,0,36.5,7.1
Simulation,AR25-064-018,1,-42.00641071,2.521190126,98.52048864,2.976362033,1.087259268,0,36.5,7.1
Simulation,AR25-064-018,2,-28.691552,4.295645697,98.7153568,3.271548241,1.318673554,0,36.5,7.1
Simulation,AR25-064-018,3,117.9196239,6.443310709,99.13015494,3.593357786,1.650673104,0.040735325,36.5,7.1
Simulation,AR25-064-018,4,335.8569994,8.978511368,99.3564111,3.959910644,2.13269685,0,36.5,7.1
Simulation,AR25-064-018,5,753.949807,11.52057712,99.77095622,4.283122503,2.671764506,0,35,7.1
Simulation,AR25-064-018,6,1314.084432,13.81810661,99.93489599,4.707810613,3.500784524,0.051311587,35,7.1
Simulation,AR25-064-018,7,1903.474487,16.00406653,99.43534939,5.174990758,4.445311445,0,35,7.1
Simulation,AR25-064-018,8,2682.617124,17.69786547,98.9183876,5.595709061,5.37754834,0.050246103,35,7.1
Simulation,AR25-064-018,9,3460.620619,19.08093319,97.61882278,6.039811266,6.388556547,0,35,7.1
Simulation,AR25-064-018,10,4390.623153,19.79827163,96.21418356,6.425409451,7.346910593,0.04465645,35,7.1
Simulation,AR25-064-018,11,5290.228701,20.04927313,94.03487688,6.822249706,8.333870527,0,35,7.1
Simulation,AR25-064-018,12,6294.120375,19.56236318,91.73995011,7.163654525,9.230994381,0.038700074,35,7.1
Simulation,AR25-064-018,13,7242.551225,18.56958488,88.79942594,7.516822809,10.11145955,0,35,7.1
Simulation,AR25-064-018,14,8255.062053,16.90172108,85.84219678,7.829847699,10.87761575,0,35,7.1
Simulation,AR25-064-019,0,73.2393,1.1664,98.3,2.77,0.7,0,36.5,7.1
Simulation,AR25-064-019,1,-5.749335424,2.918024439,98.35224156,2.99259268,0.90052458,0,36.5,7.1
Simulation,AR25-064-019,2,36.68273205,4.957581913,98.60872575,3.242123103,1.180944762,0,36.5,7.1
Simulation,AR25-064-019,3,196.5016823,7.192701026,98.91788253,3.497429905,1.546560845,0.040735325,36.5,7.1
Simulation,AR25-064-019,4,405.6222733,9.621947065,98.89077852,3.77939528,2.036988081,0,36.5,7.1
Simulation,AR25-064-019,5,788.0930976,11.86892441,98.93865505,4.00419279,2.551644631,0,35,7.1
Simulation,AR25-064-019,6,1282.845304,13.70610741,98.6687487,4.322027821,3.318776545,0.05144627,35,7.1
Simulation,AR25-064-019,7,1776.097468,15.30817515,97.72105056,4.680104552,4.162816931,0,35,7.1
Simulation,AR25-064-019,8,2430.286452,16.3486814,96.79968582,4.99543293,4.95795419,0.050536304,35,7.1
Simulation,AR25-064-019,9,3057.516602,17.07367595,95.19022412,5.343973205,5.801350245,0,35,7.1
Simulation,AR25-064-019,10,3817.511656,17.19261391,93.62013171,5.648196631,6.569465749,0.045010485,35,7.1
Simulation,AR25-064-019,11,4533.836244,16.96918894,91.44931853,5.981795637,7.354897096,0,35,7.1
Simulation,AR25-064-019,12,5350.276693,16.18305186,89.36054199,6.279305507,8.050233446,0.039044902,35,7.1
Simulation,AR25-064-019,13,6113.95119,15.10693256,86.82064013,6.608381314,8.741318621,0,35,7.1
Simulation,AR25-064-019,14,6953.106388,13.59043041,84.44773421,6.914687281,9.340679437,0,35,7.1
Simulation,AR25-064-020,0,72.87315,1.1219,98.7,2.72,0.59,0,36.5,6.9
Simulation,AR25-064-020,1,10.35538904,3.03564783,98.66553043,2.909334549,0.836565562,0,36.5,6.9
Simulation,AR25-064-020,2,59.47410533,5.102054685,98.73014765,3.11324872,1.148292869,0,36.5,6.9
Simulation,AR25-064-020,3,212.2510413,7.226709038,98.76050716,3.312708898,1.524832708,0.040737452,36.5,6.9
Simulation,AR25-064-020,4,397.6982807,9.418789532,98.39437151,3.531576835,2.001820418,0,36.5,6.9
Simulation,AR25-064-020,5,738.2762877,11.32428211,98.07582352,3.689579884,2.476728363,0,35,6.9
Simulation,AR25-064-020,6,1172.763373,12.74790005,97.4480481,3.940737615,3.178093799,0.051362683,35,6.9
Simulation,AR25-064-020,7,1588.806286,13.90325806,96.18736678,4.235887857,3.932762173,0,35,6.9
Simulation,AR25-064-020,8,2151.201595,14.50702508,95.02924326,4.495458397,4.619601136,0.050284776,35,6.9
Simulation,AR25-064-020,9,2676.319095,14.84652837,93.28754111,4.797660889,5.341503469,0,35,6.9
Simulation,AR25-064-020,10,3327.514314,14.67064069,91.70367237,5.066940047,5.982616086,0.04465645,35,6.9
Simulation,AR25-064-020,11,3934.192881,14.27175292,89.64878495,5.376965902,6.64242475,0,35,6.9
Simulation,AR25-064-020,12,4643.667464,13.45141266,87.79681081,5.662125745,7.221561294,0.038652131,35,6.9
Simulation,AR25-064-020,13,5308.52515,12.48800361,85.60520756,5.987696632,7.811394813,0,35,6.9
Simulation,AR25-064-020,14,6058.956138,11.22798933,83.66263788,6.297209433,8.330135521,0,35,6.9
Simulation,AR25-064-021,0,75.38505,1.1592,98.8,2.73,0.73,0,36.5,7.1
Simulation,AR25-064-021,1,-30.9522545,2.761168466,98.71024224,2.950227317,0.915118447,0,36.5,7.1
Simulation,AR25-064-021,2,-14.12737594,4.680678283,98.88326524,3.206088904,1.176853125,0,36.5,7.1
Simulation,AR25-064-021,3,124.4736633,6.846243321,99.17415276,3.476805411,1.52501006,0.040722564,36.5,7.1
Simulation,AR25-064-021,4,319.458153,9.271290102,99.19399892,3.782918288,2.003648984,0,36.5,7.1
Simulation,AR25-064-021,5,697.2605084,11.58710358,99.34714119,4.039601645,2.516212839,0,35,7.1
Simulation,AR25-064-021,6,1198.773634,13.56580464,99.22814319,4.395425158,3.294097848,0.051311587,35,7.1
Simulation,AR25-064-021,7,1711.645661,15.37342212,98.46008176,4.795349592,4.163620654,0,35,7.1
Simulation,AR25-064-021,8,2398.249027,16.66890088,97.72428404,5.154200279,4.999952986,0.050264143,35,7.1
Simulation,AR25-064-021,9,3070.838134,17.6761073,96.28675808,5.545116485,5.899096957,0,35,7.1
Simulation,AR25-064-021,10,3886.817318,18.0812578,94.8497095,5.888657883,6.736028415,0.044699548,35,7.1
Simulation,AR25-064-021,11,4668.56975,18.12033961,92.7584075,6.256077317,7.599458068,0,35,7.1
Simulation,AR25-064-021,12,5556.050759,17.54966634,90.67711751,6.58093027,8.37851502,0.038775104,35,7.1
Simulation,AR25-064-021,13,6394.244422,16.61879186,88.06854985,6.929634284,9.153757036,0,35,7.1
Simulation,AR25-064-021,14,7307.237502,15.1626496,85.5454833,7.248187102,9.83355206,0,35,7.1
Simulation,AR25-064-022,0,75.38505,1.1635,98.7,2.73,0.7,0,36.5,7.1
Simulation,AR25-064-022,1,-26.69898908,2.807137941,98.6345516,2.945505869,0.890059229,0,36.5,7.1
Simulation,AR25-064-022,2,-7.369906675,4.748947488,98.81014056,3.193740767,1.155670026,0,36.5,7.1
Simulation,AR25-064-022,3,131.1362512,6.913670419,99.08291909,3.454141994,1.505235782,0.040724691,36.5,7.1
Simulation,AR25-064-022,4,322.694249,9.313482262,99.06715134,3.747686254,1.98162703,0,36.5,7.1
Simulation,AR25-064-022,5,693.2121191,11.58101605,99.17220612,3.990157982,2.487413612,0,35,7.1
Simulation,AR25-064-022,6,1183.298004,13.49223904,98.99898895,4.330869491,3.253531204,0.051325024,35,7.1
Simulation,AR25-064-022,7,1680.587867,15.21918831,98.17763415,4.715600673,4.106300082,0,35,7.1
Simulation,AR25-064-022,8,2347.802734,16.42827078,97.39690138,5.059953767,4.921309677,0.050292518,35,7.1
Simulation,AR25-064-022,9,2997.708508,17.35187683,95.92920984,5.437823762,5.795474965,0,35,7.1
Simulation,AR25-064-022,10,3788.616458,17.68455705,94.48265823,5.770304156,6.6049231,0.044343663,35,7.1
Simulation,AR25-064-022,11,4544.3283,17.66892725,92.40803176,6.128673301,7.439448829,0,35,7.1
Simulation,AR25-064-022,12,5404.619365,17.06941372,90.36632763,6.447196496,8.190470513,0.039213715,35,7.1
Simulation,AR25-064-022,13,6215.600118,16.14052389,87.82038539,6.792506753,8.940141084,0,35,7.1
Simulation,AR25-064-022,14,7103.834647,14.71696437,85.38650752,7.109619087,9.597289203,0,35,7.1
Simulation,AR25-064-023,0,75.5919,1.1118,98.7,2.94,0.73,0,36.5,7.1
Simulation,AR25-064-023,1,43.7752256,3.194227369,99.01092705,3.209880756,0.980028594,0,36.5,7.1
Simulation,AR25-064-023,2,145.8118556,5.582555427,99.48481634,3.501890894,1.327219696,0,36.5,7.1
Simulation,AR25-064-023,3,375.0485846,8.14891383,99.94420912,3.792205837,1.772717068,0.040722564,36.5,7.1
Simulation,AR25-064-023,4,659.9536126,10.85741912,99.98020344,4.099708068,2.350727836,0,36.5,7.1
Simulation,AR25-064-023,5,1120.525457,13.30159827,99.99154574,4.339462896,2.954549181,0,35,7.1
Simulation,AR25-064-023,6,1691.528183,15.23081341,99.58216611,4.661504126,3.806066587,0.051311587,35,7.1
Simulation,AR25-064-023,7,2255.36582,16.80543057,98.39865568,5.013708491,4.723595444,0,35,7.1
Simulation,AR25-064-023,8,2970.55012,17.69637583,97.15789869,5.31501459,5.576556375,0.050251256,35,7.1
Simulation,AR25-064-023,9,3647.25017,18.1560389,95.17036069,5.643493439,6.457974728,0,35,7.1
Simulation,AR25-064-023,10,4442.693627,17.91327847,93.18724787,5.925058662,7.24296555,0.044681391,35,7.1
Simulation,AR25-064-023,11,5181.188502,17.25671351,90.60352711,6.236179916,8.023398573,0,35,7.1
Simulation,AR25-064-023,12,6006.358107,16.00081567,88.12846603,6.515115616,8.694442127,0.039091866,35,7.1
Simulation,AR25-064-023,13,6768.043566,14.4542615,85.260031,6.832288342,9.345262086,0,35,7.1
Simulation,AR25-064-023,14,7597.772699,12.50317108,82.64046562,7.135556577,9.893381369,0,35,7.1
